Nr;Sekunden;DemandHeat;DemandPower;ProductionPV
30330;27296100;48;4;0
30331;27297000;48;3;0
30332;27297900;48;3;0
30333;27298800;48;3;0
30334;27299700;48;3;0
30335;27300600;52;3;0
30336;27301500;52;3;0
30337;27302400;68;3;0
30338;27303300;8;3;0
30339;27304200;24;3;0
30340;27305100;92;3;0
30341;27306000;36;3;0
30342;27306900;84;3;0
30343;27307800;28;3;0
30344;27308700;72;3;0
30345;27309600;84;3;0
30346;27310500;8;3;0
30347;27311400;96;3;0
30348;27312300;52;3;0
30349;27313200;52;3;0
30350;27314100;48;3;0
30351;27315000;4;3;0
30352;27315900;24;3;0
30353;27316800;44;3;0
30354;27317700;32;3;0
30355;27318600;4;3;0
30356;27319500;24;3;0
30357;27320400;36;3;0
30358;27321300;8;3;0
30359;27322200;56;5;0
30360;27323100;84;7;0
30361;27324000;56;9;0
30362;27324900;32;11;0
30363;27325800;72;13;0
30364;27326700;81;48;0
30365;27327600;72;13;0
30366;27328500;92;13;0
30367;27329400;6;13;0
30368;27330300;6;13;0
30369;27331200;2;36;16,36
30370;27332100;8;36;16,36
30371;27333000;88;36;16,36
30372;27333900;16;36;16,36
30373;27334800;64;56;34,56
30374;27335700;48;56;34,56
30375;27336600;48;56;34,56
30376;27337500;72;56;34,56
30377;27338400;76;4;47,04
30378;27339300;88;4;47,04
30379;27340200;52;4;47,04
30380;27341100;84;4;47,04
30381;27342000;16;8;59,8
30382;27342900;48;8;59,8
30383;27343800;48;8;59,8
30384;27344700;12;8;59,8
30385;27345600;44;44;62,44
30386;27346500;76;44;62,44
30387;27347400;84;44;62,44
30388;27348300;24;44;62,44
30389;27349200;72;76;51,76
30390;27350100;48;76;51,76
30391;27351000;52;76;51,76
30392;27351900;36;76;51,76
30393;27352800;12;4;29,4
30394;27353700;64;4;29,4
30395;27354600;4;4;29,4
30396;27355500;48;4;29,4
30397;27356400;88;56;7,56
30398;27357300;72;56;7,56
30399;27358200;88;56;7,56
30400;27359100;32;56;7,56
30401;27360000;84;72;0,72
30402;27360900;32;72;0,72
30403;27361800;72;72;0,72
30404;27362700;76;72;0,72
30405;27363600;28;20;0
30406;27364500;68;20;0
30407;27365400;92;19;0
30408;27366300;61;36;0
30409;27367200;51;4;0
30410;27368100;48;16;0
30411;27369000;2;14;0
30412;27369900;76;13;0
30413;27370800;92;12;0
30414;27371700;4;11;0
30415;27372600;32;10;0
30416;27373500;84;10;0
30417;27374400;92;10;0
30418;27375300;84;10;0
30419;27376200;92;10;0
30420;27377100;16;10;0
30421;27378000;64;10;0
30422;27378900;16;10;0
30423;27379800;76;8;0
30424;27380700;28;7;0
30425;27381600;84;6;0
30426;27382500;21;64;0
30427;27383400;48;3;0
30428;27384300;36;3;0
30429;27385200;92;28;0
30430;27386100;76;3;0
30431;27387000;76;3;0
30432;27387900;14;28;0
30433;27388800;4;3;0
30434;27389700;88;3;0
30435;27390600;56;3;0
30436;27391500;16;3;0
30437;27392400;32;3;0
30438;27393300;4;3;0
30439;27394200;36;3;0
30440;27395100;24;3;0
30441;27396000;4;3;0
30442;27396900;72;3;0
30443;27397800;32;3;0
30444;27398700;84;3;0
30445;27399600;32;3;0
30446;27400500;72;3;0
30447;27401400;12;3;0
30448;27402300;44;3;0
30449;27403200;52;3;0
30450;27404100;48;3;0
30451;27405000;4;3;0
30452;27405900;56;3;0
30453;27406800;48;3;0
30454;27407700;36;3;0
30455;27408600;16;5;0
30456;27409500;8;7;0
30457;27410400;8;9;0
30458;27411300;44;11;0
30459;27412200;92;13;0
30460;27413100;4;13;0
30461;27414000;44;13;0
30462;27414900;24;13;0
30463;27415800;24;13;0
30464;27416700;96;13;0
30465;27417600;6;32;6,32
30466;27418500;32;32;6,32
30467;27419400;48;32;6,32
30468;27420300;28;32;6,32
30469;27421200;50;48;17
30470;27422100;96;13;17
30471;27423000;28;14;17
30472;27423900;8;16;17
30473;27424800;2;72;17,72
30474;27425700;4;72;17,72
30475;27426600;68;72;17,72
30476;27427500;76;72;17,72
30477;27428400;36;20;21
30478;27429300;56;20;21
30479;27430200;36;20;21
30480;27431100;72;24;21
30481;27432000;24;2;37,2
30482;27432900;88;2;37,2
30483;27433800;36;2;37,2
30484;27434700;4;2;37,2
30485;27435600;6;56;43,56
30486;27436500;84;56;43,56
30487;27437400;24;56;43,56
30488;27438300;68;56;43,56
30489;27439200;4;56;33,56
30490;27440100;84;56;33,56
30491;27441000;4;56;33,56
30492;27441900;4;56;33,56
30493;27442800;84;72;14,72
30494;27443700;4;72;14,72
30495;27444600;56;72;14,72
30496;27445500;76;72;14,72
30497;27446400;96;28;0,28
30498;27447300;8;28;0,28
30499;27448200;4;28;0,28
30500;27449100;8;28;0,28
30501;27450000;96;20;0
30502;27450900;4;20;0
30503;27451800;96;19;0
30504;27452700;72;18;0
30505;27453600;8;17;0
30506;27454500;68;16;0
30507;27455400;88;14;0
30508;27456300;84;13;0
30509;27457200;72;12;0
30510;27458100;64;11;0
30511;27459000;64;10;0
30512;27459900;88;10;0
30513;27460800;24;10;0
30514;27461700;48;10;0
30515;27462600;92;10;0
30516;27463500;44;10;0
30517;27464400;28;10;0
30518;27465300;32;10;0
30519;27466200;28;8;0
30520;27467100;2;7;0
30521;27468000;4;6;0
30522;27468900;24;4;0
30523;27469800;64;3;0
30524;27470700;8;3;0
30525;27471600;2;28;0
30526;27472500;8;3;0
30527;27473400;6;3;0
30528;27474300;32;3;0
30529;27475200;4;3;0
30530;27476100;92;3;0
30531;27477000;72;3;0
30532;27477900;4;3;0
30533;27478800;8;3;0
30534;27479700;64;3;0
30535;27480600;12;3;0
30536;27481500;56;3;0
30537;27482400;96;3;0
30538;27483300;16;3;0
30539;27484200;36;3;0
30540;27485100;52;3;0
30541;27486000;16;3;0
30542;27486900;8;3;0
30543;27487800;56;3;0
30544;27488700;32;3;0
30545;27489600;4;3;0
30546;27490500;52;3;0
30547;27491400;2;3;0
30548;27492300;8;3;0
30549;27493200;36;3;0
30550;27494100;44;3;0
30551;27495000;12;5;0
30552;27495900;32;7;0
30553;27496800;8;9;0
30554;27497700;48;11;0
30555;27498600;88;13;0
30556;27499500;48;13;0
30557;27500400;4;13;0
30558;27501300;52;13;0
30559;27502200;48;13;0
30560;27503100;84;13;0
30561;27504000;88;76;10,76
30562;27504900;2;76;10,76
30563;27505800;76;76;10,76
30564;27506700;12;76;10,76
30565;27507600;44;6;16,6
30566;27508500;12;6;16,6
30567;27509400;44;14;16,6
30568;27510300;42;16;16,6
30569;27511200;12;88;18,88
30570;27512100;2;88;18,88
30571;27513000;72;88;18,88
30572;27513900;63;20;18,88
30573;27514800;6;36;24,36
30574;27515700;6;36;24,36
30575;27516600;28;36;24,36
30576;27517500;24;36;24,36
30577;27518400;4;28;29,28
30578;27519300;2;28;29,28
30579;27520200;92;28;29,28
30580;27521100;52;28;29,28
30581;27522000;52;68;48,68
30582;27522900;44;68;48,68
30583;27523800;92;68;48,68
30584;27524700;16;68;48,68
30585;27525600;28;96;36,96
30586;27526500;24;96;36,96
30587;27527400;56;96;36,96
30588;27528300;72;96;36,96
30589;27529200;76;2;14,2
30590;27530100;36;2;14,2
30591;27531000;28;2;14,2
30592;27531900;48;2;14,2
30593;27532800;56;28;0,28
30594;27533700;8;28;0,28
30595;27534600;68;28;0,28
30596;27535500;96;28;0,28
30597;27536400;4;20;0
30598;27537300;56;20;0
30599;27538200;52;19;0
30600;27539100;28;18;0
30601;27540000;28;17;0
30602;27540900;96;16;0
30603;27541800;64;14;0
30604;27542700;8;13;0
30605;27543600;36;12;0
30606;27544500;84;11;0
30607;27545400;36;10;0
30608;27546300;16;10;0
30609;27547200;32;10;0
30610;27548100;4;10;0
30611;27549000;64;10;0
30612;27549900;96;10;0
30613;27550800;52;10;0
30614;27551700;12;10;0
30615;27552600;72;8;0
30616;27553500;24;7;0
30617;27554400;28;6;0
30618;27555300;56;4;0
30619;27556200;16;3;0
30620;27557100;24;3;0
30621;27558000;2;28;0
30622;27558900;28;3;0
30623;27559800;4;3;0
30624;27560700;44;3;0
30625;27561600;84;3;0
30626;27562500;92;3;0
30627;27563400;88;3;0
30628;27564300;8;3;0
30629;27565200;88;3;0
30630;27566100;88;3;0
30631;27567000;8;3;0
30632;27567900;68;3;0
30633;27568800;92;3;0
30634;27569700;4;3;0
30635;27570600;8;3;0
30636;27571500;8;3;0
30637;27572400;2;3;0
30638;27573300;28;3;0
30639;27574200;32;3;0
30640;27575100;28;3;0
30641;27576000;4;3;0
30642;27576900;92;3;0
30643;27577800;8;3;0
30644;27578700;28;3;0
30645;27579600;52;3;0
30646;27580500;64;3;0
30647;27581400;46;32;0
30648;27582300;8;7;0
30649;27583200;44;9;0
30650;27584100;68;11;0
30651;27585000;76;13;0
30652;27585900;2;13;0
30653;27586800;92;13;0
30654;27587700;52;13;0
30655;27588600;36;13;0
30656;27589500;8;13;0
30657;27590400;48;76;4,76
30658;27591300;8;76;4,76
30659;27592200;58;13;4,76
30660;27593100;24;76;4,76
30661;27594000;4;96;13,96
30662;27594900;44;96;13,96
30663;27595800;36;96;13,96
30664;27596700;68;96;13,96
30665;27597600;92;88;13,88
30666;27598500;2;88;13,88
30667;27599400;6;88;13,88
30668;27600300;12;88;13,88
30669;27601200;2;44;13,44
30670;27602100;36;44;13,44
30671;27603000;64;44;13,44
30672;27603900;24;44;13,44
30673;27604800;36;28;7,28
30674;27605700;88;28;7,28
30675;27606600;56;28;7,28
30676;27607500;52;28;7,28
30677;27608400;24;8;11,08
30678;27609300;16;8;11,08
30679;27610200;84;20;11,08
30680;27611100;68;8;11,08
30681;27612000;72;36;13,36
30682;27612900;32;36;13,36
30683;27613800;6;36;13,36
30684;27614700;36;36;13,36
30685;27615600;50;20;7,04
30686;27616500;56;4;7,04
30687;27617400;88;4;7,04
30688;27618300;6;4;7,04
30689;27619200;92;72;0,72
30690;27620100;12;72;0,72
30691;27621000;12;72;0,72
30692;27621900;12;72;0,72
30693;27622800;16;20;0
30694;27623700;36;20;0
30695;27624600;44;19;0
30696;27625500;4;18;0
30697;27626400;6;17;0
30698;27627300;12;16;0
30699;27628200;88;14;0
30700;27629100;32;13;0
30701;27630000;28;12;0
30702;27630900;4;11;0
30703;27631800;64;10;0
30704;27632700;8;10;0
30705;27633600;96;10;0
30706;27634500;8;10;0
30707;27635400;76;10;0
30708;27636300;8;10;0
30709;27637200;12;10;0
30710;27638100;52;10;0
30711;27639000;96;8;0
30712;27639900;36;7;0
30713;27640800;52;6;0
30714;27641700;8;4;0
30715;27642600;72;3;0
30716;27643500;12;3;0
30717;27644400;6;28;0
30718;27645300;12;3;0
30719;27646200;4;3;0
30720;27647100;76;3;0
30721;27648000;64;3;0
30722;27648900;96;3;0
30723;27649800;4;3;0
30724;27650700;16;3;0
30725;27651600;88;3;0
30726;27652500;64;3;0
30727;27653400;32;3;0
30728;27654300;96;3;0
30729;27655200;8;3;0
30730;27656100;48;3;0
30731;27657000;12;3;0
30732;27657900;64;3;0
30733;27658800;44;3;0
30734;27659700;2;3;0
30735;27660600;88;3;0
30736;27661500;48;3;0
30737;27662400;76;3;0
30738;27663300;84;3;0
30739;27664200;52;3;0
30740;27665100;92;3;0
30741;27666000;8;3;0
30742;27666900;72;3;0
30743;27667800;52;5;0
30744;27668700;96;7;0
30745;27669600;4;9;0
30746;27670500;96;11;0
30747;27671400;36;13;0
30748;27672300;36;13;0
30749;27673200;12;13;0
30750;27674100;48;13;0
30751;27675000;2;13;0
30752;27675900;36;13;0
30753;27676800;44;4;6,04
30754;27677700;52;4;6,04
30755;27678600;36;4;6,04
30756;27679500;73;13;6,04
30757;27680400;2;36;22,36
30758;27681300;12;36;22,36
30759;27682200;4;36;22,36
30760;27683100;84;36;22,36
30761;27684000;8;68;19,68
30762;27684900;76;68;19,68
30763;27685800;24;68;19,68
30764;27686700;92;68;19,68
30765;27687600;36;96;12,96
30766;27688500;2;96;12,96
30767;27689400;84;96;12,96
30768;27690300;6;96;12,96
30769;27691200;96;16;13,16
30770;27692100;8;16;13,16
30771;27693000;76;16;13,16
30772;27693900;92;16;13,16
30773;27694800;24;32;7,32
30774;27695700;76;32;7,32
30775;27696600;28;32;7,32
30776;27697500;56;32;7,32
30777;27698400;6;52;2,52
30778;27699300;36;52;2,52
30779;27700200;84;52;2,52
30780;27701100;36;52;2,52
30781;27702000;50;20;0,68
30782;27702900;16;68;0,68
30783;27703800;28;68;0,68
30784;27704700;28;68;0,68
30785;27705600;92;20;0
30786;27706500;36;20;0
30787;27707400;56;20;0
30788;27708300;36;20;0
30789;27709200;48;20;0
30790;27710100;36;24;0
30791;27711000;16;19;0
30792;27711900;12;18;0
30793;27712800;8;17;0
30794;27713700;96;16;0
30795;27714600;16;14;0
30796;27715500;69;32;0
30797;27716400;16;12;0
30798;27717300;52;11;0
30799;27718200;96;10;0
30800;27719100;6;10;0
30801;27720000;56;10;0
30802;27720900;44;10;0
30803;27721800;44;10;0
30804;27722700;56;10;0
30805;27723600;96;10;0
30806;27724500;4;10;0
30807;27725400;56;8;0
30808;27726300;76;7;0
30809;27727200;68;6;0
30810;27728100;68;4;0
30811;27729000;4;3;0
30812;27729900;6;3;0
30813;27730800;72;3;0
30814;27731700;2;3;0
30815;27732600;48;3;0
30816;27733500;32;3;0
30817;27734400;96;3;0
30818;27735300;96;3;0
30819;27736200;88;3;0
30820;27737100;76;3;0
30821;27738000;96;3;0
30822;27738900;14;28;0
30823;27739800;92;3;0
30824;27740700;64;3;0
30825;27741600;2;3;0
30826;27742500;76;3;0
30827;27743400;28;3;0
30828;27744300;76;3;0
30829;27745200;92;3;0
30830;27746100;12;3;0
30831;27747000;24;3;0
30832;27747900;24;3;0
30833;27748800;12;3;0
30834;27749700;68;3;0
30835;27750600;56;3;0
30836;27751500;8;3;0
30837;27752400;64;3;0
30838;27753300;52;3;0
30839;27754200;8;4;0
30840;27755100;76;5;0
30841;27756000;4;6;0
30842;27756900;64;7;0
30843;27757800;68;8;0
30844;27758700;52;8;0
30845;27759600;8;8;0
30846;27760500;48;8;0
30847;27761400;36;8;0
30848;27762300;52;8;0
30849;27763200;28;8;6
30850;27764100;36;8;6
30851;27765000;28;8;6
30852;27765900;24;8;6
30853;27766800;92;48;21,48
30854;27767700;76;48;21,48
30855;27768600;96;48;21,48
30856;27769500;24;48;21,48
30857;27770400;96;32;15,32
30858;27771300;28;32;15,32
30859;27772200;52;14;15,32
30860;27773100;24;32;15,32
30861;27774000;52;12;18,12
30862;27774900;6;12;18,12
30863;27775800;64;12;18,12
30864;27776700;12;12;18,12
30865;27777600;88;68;32,68
30866;27778500;4;68;32,68
30867;27779400;68;68;32,68
30868;27780300;8;68;32,68
30869;27781200;92;2;30,2
30870;27782100;92;2;30,2
30871;27783000;76;2;30,2
30872;27783900;118;14;30,2
30873;27784800;16;4;19,04
30874;27785700;32;4;19,04
30875;27786600;96;4;19,04
30876;27787500;76;4;19,04
30877;27788400;52;4;8,4
30878;27789300;88;4;8,4
30879;27790200;4;4;8,4
30880;27791100;12;4;8,4
30881;27792000;16;12;0,12
30882;27792900;96;12;0,12
30883;27793800;88;12;0,12
30884;27794700;96;12;0,12
30885;27795600;24;14;0
30886;27796500;36;14;0
30887;27797400;56;88;0
30888;27798300;44;12;0
30889;27799200;92;11;0
30890;27800100;4;11;0
30891;27801000;64;10;0
30892;27801900;76;10;0
30893;27802800;44;10;0
30894;27803700;36;10;0
30895;27804600;4;10;0
30896;27805500;72;10;0
30897;27806400;2;10;0
30898;27807300;84;10;0
30899;27808200;52;10;0
30900;27809100;2;10;0
30901;27810000;4;10;0
30902;27810900;4;10;0
30903;27811800;12;8;0
30904;27812700;28;7;0
30905;27813600;96;6;0
30906;27814500;32;4;0
30907;27815400;12;3;0
30908;27816300;72;3;0
30909;27817200;4;3;0
30910;27818100;16;3;0
30911;27819000;16;3;0
30912;27819900;8;3;0
30913;27820800;16;3;0
30914;27821700;56;3;0
30915;27822600;64;3;0
30916;27823500;64;3;0
30917;27824400;88;28;0
30918;27825300;32;3;0
30919;27826200;72;3;0
30920;27827100;4;3;0
30921;27828000;88;3;0
30922;27828900;56;3;0
30923;27829800;16;3;0
30924;27830700;6;3;0
30925;27831600;72;3;0
30926;27832500;76;3;0
30927;27833400;76;3;0
30928;27834300;72;3;0
30929;27835200;28;3;0
30930;27836100;76;3;0
30931;27837000;32;3;0
30932;27837900;44;3;0
30933;27838800;88;3;0
30934;27839700;44;3;0
30935;27840600;24;3;0
30936;27841500;56;3;0
30937;27842400;52;3;0
30938;27843300;84;3;0
30939;27844200;84;3;0
30940;27845100;6;3;0
30941;27846000;28;3;0
30942;27846900;4;3;0
30943;27847800;92;3;0
30944;27848700;12;3;0
30945;27849600;92;32;7,32
30946;27850500;52;32;7,32
30947;27851400;37;3;7,32
30948;27852300;2;32;7,32
30949;27853200;4;3;22
30950;27854100;68;3;22
30951;27855000;96;4;22
30952;27855900;8;6;22
30953;27856800;72;28;23,28
30954;27857700;4;28;23,28
30955;27858600;16;10;23,28
30956;27859500;64;28;23,28
30957;27860400;92;88;10,88
30958;27861300;72;88;10,88
30959;27862200;8;88;10,88
30960;27863100;72;88;10,88
30961;27864000;92;16;10,16
30962;27864900;16;16;10,16
30963;27865800;24;16;10,16
30964;27866700;4;16;10,16
30965;27867600;8;48;17,48
30966;27868500;56;48;17,48
30967;27869400;76;48;17,48
30968;27870300;8;48;17,48
30969;27871200;4;88;20,88
30970;27872100;68;88;20,88
30971;27873000;48;88;20,88
30972;27873900;76;88;20,88
30973;27874800;44;68;6,68
30974;27875700;12;68;6,68
30975;27876600;32;68;6,68
30976;27877500;88;68;6,68
30977;27878400;88;28;0,28
30978;27879300;76;28;0,28
30979;27880200;72;28;0,28
30980;27881100;36;28;0,28
30981;27882000;52;10;0
30982;27882900;44;10;0
30983;27883800;92;10;0
30984;27884700;4;10;0
30985;27885600;84;10;0
30986;27886500;44;10;0
30987;27887400;68;10;0
30988;27888300;88;10;0
30989;27889200;24;10;0
30990;27890100;32;10;0
30991;27891000;52;10;0
30992;27891900;8;10;0
30993;27892800;8;10;0
30994;27893700;84;10;0
30995;27894600;4;10;0
30996;27895500;28;10;0
30997;27896400;48;10;0
30998;27897300;84;10;0
30999;27898200;28;8;0
31000;27899100;6;7;0
31001;27900000;56;6;0
31002;27900900;56;4;0
31003;27901800;48;3;0
31004;27902700;13;28;0
31005;27903600;2;3;0
31006;27904500;8;3;0
31007;27905400;88;3;0
31008;27906300;4;3;0
31009;27907200;4;3;0
31010;27908100;96;3;0
31011;27909000;6;3;0
31012;27909900;8;3;0
31013;27910800;8;3;0
31014;27911700;56;3;0
31015;27912600;88;3;0
31016;27913500;8;3;0
31017;27914400;64;3;0
31018;27915300;13;28;0
31019;27916200;32;3;0
31020;27917100;52;3;0
31021;27918000;28;3;0
31022;27918900;88;3;0
31023;27919800;48;3;0
31024;27920700;96;3;0
31025;27921600;92;3;0
31026;27922500;76;3;0
31027;27923400;88;3;0
31028;27924300;28;3;0
31029;27925200;8;3;0
31030;27926100;32;3;0
31031;27927000;48;5;0
31032;27927900;72;7;0
31033;27928800;16;9;0
31034;27929700;39;44;0
31035;27930600;6;13;0
31036;27931500;96;13;0
31037;27932400;40;48;0
31038;27933300;24;13;0
31039;27934200;52;48;0
31040;27935100;24;13;0
31041;27936000;8;6;5,6
31042;27936900;64;6;5,6
31043;27937800;6;6;5,6
31044;27938700;44;6;5,6
31045;27939600;72;76;18,76
31046;27940500;44;76;18,76
31047;27941400;2;76;18,76
31048;27942300;12;76;18,76
31049;27943200;28;32;26,32
31050;27944100;4;32;26,32
31051;27945000;16;32;26,32
31052;27945900;88;32;26,32
31053;27946800;32;64;41,64
31054;27947700;6;64;41,64
31055;27948600;48;64;41,64
31056;27949500;76;64;41,64
31057;27950400;4;32;54,32
31058;27951300;4;32;54,32
31059;27952200;54;20;54,32
31060;27953100;92;32;54,32
31061;27954000;32;72;37,72
31062;27954900;88;72;37,72
31063;27955800;12;72;37,72
31064;27956700;64;72;37,72
31065;27957600;76;76;18,76
31066;27958500;6;76;18,76
31067;27959400;36;76;18,76
31068;27960300;96;76;18,76
31069;27961200;4;6;6,6
31070;27962100;4;6;6,6
31071;27963000;68;6;6,6
31072;27963900;24;6;6,6
31073;27964800;52;20;0
31074;27965700;4;20;0
31075;27966600;84;20;0
31076;27967500;47;24;0
31077;27968400;52;20;0
31078;27969300;2;20;0
31079;27970200;36;19;0
31080;27971100;32;18;0
31081;27972000;4;17;0
31082;27972900;68;16;0
31083;27973800;6;14;0
31084;27974700;56;13;0
31085;27975600;8;12;0
31086;27976500;28;11;0
31087;27977400;84;10;0
31088;27978300;56;10;0
31089;27979200;72;10;0
31090;27980100;8;10;0
31091;27981000;96;10;0
31092;27981900;28;10;0
31093;27982800;24;10;0
31094;27983700;4;10;0
31095;27984600;72;8;0
31096;27985500;4;7;0
31097;27986400;27;8;0
31098;27987300;64;4;0
31099;27988200;36;3;0
31100;27989100;56;3;0
31101;27990000;6;28;0
31102;27990900;8;3;0
31103;27991800;4;3;0
31104;27992700;8;3;0
31105;27993600;84;3;0
31106;27994500;28;3;0
31107;27995400;6;3;0
31108;27996300;13;28;0
31109;27997200;36;3;0
31110;27998100;8;3;0
31111;27999000;16;3;0
31112;27999900;4;3;0
31113;28000800;16;3;0
31114;28001700;76;3;0
31115;28002600;32;3;0
31116;28003500;72;3;0
31117;28004400;68;3;0
31118;28005300;6;3;0
31119;28006200;48;3;0
31120;28007100;28;3;0
31121;28008000;4;3;0
31122;28008900;32;3;0
31123;28009800;4;3;0
31124;28010700;28;3;0
31125;28011600;56;3;0
31126;28012500;24;3;0
31127;28013400;36;5;0
31128;28014300;72;7;0
31129;28015200;84;9;0
31130;28016100;4;11;0
31131;28017000;88;13;0
31132;28017900;64;13;0
31133;28018800;40;48;0
31134;28019700;56;13;0
31135;28020600;76;13;0
31136;28021500;92;13;0
31137;28022400;76;8;4,8
31138;28023300;96;8;4,8
31139;28024200;6;8;4,8
31140;28025100;88;8;4,8
